,Drug_ID,Smiles,Selfies
307,PubChem7849253,COC(=O)c1ccc2c(=O)n(C[C@@H]3CCCO3)c(S[C@H](C)C(N)=O)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C@@H1][C][C][C][O][Ring1][Branch1][C][Branch1][O][S][C@H1][Branch1][C][C][C][Branch1][C][N][=O][=N][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1]
308,PubChem7849476,Cc1ccccc1/C=C/C(=O)OCC(=O)N[C@@H]1CCCc2ccccc21,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@@H1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
309,PubChem17396729,O=C(CCc1nc(-c2ccc(F)cc2)no1)NCCc1ccccn1,[O][=C][Branch2][Ring1][#Branch1][C][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][O][Ring1][N][N][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1]
310,PubChem17396896,CC(=O)Nc1cccc(C(=O)Nc2cc(C)ccc2F)c1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][F][=C][Ring1][P]
311,PubChem17397840,CCC(C)N(C(=O)CN1C(=O)NC(C)(C2CCCCC2)C1=O)C(C)CC,[C][C][C][Branch1][C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][=N][=O][C][Branch1][C][C][C][C]
312,PubChem17397908,CC1CCc2ccccc2N1C(=O)COC(=O)c1ccc[nH]c1=O,[C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#Branch2][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][NH1][C][Ring1][=Branch1][=O]
313,PubChem17397909,Cc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc(=O)[nH]c1,[C][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][=C][C][=Branch1][C][=O][NH1][C][=Ring1][#Branch1]
314,PubChem17397912,O=C(COC(=O)c1ccc(F)cc1Br)c1ccc[nH]1,[O][=C][Branch2][Ring1][Ring1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Br][C][=C][C][=C][NH1][Ring1][Branch1]
315,PubChem47206224,N#Cc1ccc(S(=O)(=O)NCc2ccccn2)cc1Cl,[N][#C][C][=C][C][=C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][P][Cl]
316,PubChem7847364,O=C([O-])c1cc(-c2ccc(CO)o2)ccc1Cl,[O][=C][Branch1][C][O-1][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][Ring1][C][O][O][Ring1][#Branch1][=C][C][=C][Ring1][=N][Cl]
317,PubChem7847720,O=C(COC(=O)c1ccc(-c2ccc(Cl)cc2)s1)NC(=O)NC1CC1,[O][=C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][N][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1]
318,PubChem7847722,CC(=O)NNC(=O)COC(=O)c1ccc(-c2ccc(Cl)cc2)s1,[C][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N]
319,PubChem7847724,O=C(OCc1nnc(-c2ccco2)o1)c1ccc(-c2ccc(Cl)cc2)s1,[O][=C][Branch2][Ring1][Ring1][O][C][C][=N][N][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][O][Ring1][#Branch2][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N]
320,PubChem7848303,CC(C)CCC(=O)O[C@@H](C)C(=O)Nc1ccc(S(=O)(=O)NC(C)C)cc1,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch1][C][C][C][C][=C][Ring1][=N]
321,PubChem7847122,CCc1nc2ccccc2c(C(=O)O[C@@H](C)C(=O)c2c(C)[nH]c3ccccc23)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][O][C]
322,PubChem7848433,CC(C)CCC(=O)OCC(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2]
323,PubChem7847581,CN(C)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2Br)cc1,[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][Ring2][Ring1][C]
324,PubChem7847582,CCOC(=O)NC(=O)COC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2,[C][C][O][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1]
325,PubChem7847696,Cc1ccc(NC(=O)COc2ccccc2Br)c(Cl)c1,[C][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring1]
326,PubChem7847541,C[C@H](NC(=O)COc1ccccc1Br)c1ccc(Br)cc1,[C][C@H1][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]
327,PubChem7847521,CCc1cc(C(=O)OCC(=O)Nc2cc(C)c(C)cc2[N+](=O)[O-])sc1C,[C][C][C][C][=C][Branch2][Ring1][#C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1][S][C][=Ring2][Ring1][#Branch1][C]
328,PubChem7849046,CN(CC(=O)OCn1nnc2ccccc2c1=O)S(=O)(=O)c1ccc(F)cc1,[C][N][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][O][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
329,PubChem7847894,COc1cc(/C=C/C(=O)OCC(=O)N(C)C)cc(Cl)c1OCC(C)C,[C][O][C][=C][C][Branch2][Ring1][C][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][C][O][C][C][Branch1][C][C][C]
330,PubChem7847086,CCc1nc2ccccc2c(C(=O)O[C@@H](C)C(=O)Nc2cccc(C#N)c2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][=C][Ring2][Ring1][#Branch2][C]
331,PubChem17396737,Cc1ccc(NC(=O)CCc2c[nH]c3ccccc23)nc1,[C][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][=C][Ring2][Ring1][Ring2]
332,PubChem7847109,CCc1nc2ccccc2c(C(=O)O[C@@H](C)C(=O)Nc2ccc(F)c(F)c2F)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][F][=C][Ring2][Ring1][O][C]
333,PubChem7847253,O=C(COC(=O)COc1ccccc1Cl)N[C@@H]1CCS(=O)(=O)C1,[O][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C@@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1]
334,PubChem7847596,O=C(COc1ccccc1Br)Nc1ccc2c(c1)CCC2,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1]
335,PubChem7847615,C[C@@H](OC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2)C(=O)NC1CC1,[C][C@@H1][Branch2][Ring1][#C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1]
336,PubChem7847286,O=C(COc1ccccc1Cl)OCN1C(=O)c2ccccc2C1=O,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O]
337,PubChem7847171,CCc1nc2ccccc2c(C(=O)OCC(=O)N2CCC(c3ccccc3)=N2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][N][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][O][=C][Ring2][Ring1][O][C]
338,PubChem7847154,CCc1nc2ccccc2c(C(=O)OCC(=O)Nc2ccccc2[C@H](C)CC)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][C][C][C][C][=C][Ring2][Ring1][O][C]
339,PubChem7847390,O=C(O)C(=S)C/C=C/c1ccccc1,[O][=C][Branch1][C][O][C][=Branch1][C][=S][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1]
340,PubChem7847391,c1ccc(COc2ccc(C[NH2+]C[C@@H]3CCCO3)cc2)cc1,[C][=C][C][=C][Branch2][Ring1][#Branch1][C][O][C][=C][C][=C][Branch1][O][C][NH2+1][C][C@@H1][C][C][C][O][Ring1][Branch1][C][=C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1]
341,PubChem7847394,CC(C)(C)c1ccc(SCC(=O)NNC(=O)c2ccccc2)cc1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2]
342,PubChem7848430,CNC(=O)NC(=O)[C@H](C)OC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
343,PubChem7848887,CN(CC(=O)OCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(F)cc1,[C][N][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
344,PubChem7849348,CC1=NN(C(=O)CSc2nnc(SCC(=O)N3N=C(C)C[C@]3(O)c3ccccc3)s2)[C@@](O)(c2ccccc2)C1,[C][C][=N][N][Branch2][Ring2][=N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch2][Ring1][N][S][C][C][=Branch1][C][=O][N][N][=C][Branch1][C][C][C][C@][Ring1][=Branch1][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][=Branch1][C@@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring2][=Branch1]
345,PubChem7848199,COc1ccccc1C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
346,PubChem7848969,C[C@H]1Cc2ccccc2N1C(=O)COC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,[C][C@H1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
347,PubChem7847236,O=C(COC(=O)COc1ccccc1Cl)Nc1ccc2c(c1)CCC2,[O][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1]
348,PubChem7847118,CCc1nc2ccccc2c(C(=O)OCC(=O)N[C@@](C)(C#N)C2CC2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@@][Branch1][C][C][Branch1][Ring1][C][#N][C][C][C][Ring1][Ring1][=C][Ring2][Ring1][Branch2][C]
349,PubChem7847177,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCC(=O)N[C@@H](C)C(C)C)cc1,[C][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][Branch1][C][C][C][C][=C][Ring2][Ring1][=N]
350,PubChem7847195,CNC(=O)NC(=O)[C@@H](C)OC(=O)c1cn(-c2ccccc2)nc1-c1ccc(C)cc1,[C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
351,PubChem7847198,CCCNC(=O)NC(=O)COC(=O)c1cn(-c2ccccc2)nc1-c1ccc(C)cc1,[C][C][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
352,PubChem7847219,O=C(COC(=O)COc1ccccc1Cl)NCc1cccc(Cl)c1,[O][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
353,PubChem7847226,C[C@H](OC(=O)COc1ccccc1Cl)C(=O)c1ccc2c(c1)CCC2,[C][C@H1][Branch1][P][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1]
354,PubChem7847237,Cc1ccc(N(CCC#N)C(=O)COC(=O)COc2ccccc2Cl)cc1,[C][C][=C][C][=C][Branch2][Ring1][=N][N][Branch1][Branch1][C][C][C][#N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring2][Ring1][#Branch2]
355,PubChem7847381,O[C@H](COc1ccc(-c2nnco2)cc1)C[NH+]1CCOCC1,[O][C@H1][Branch2][Ring1][Ring2][C][O][C][=C][C][=C][Branch1][Branch2][C][=N][N][=C][O][Ring1][Branch1][C][=C][Ring1][O][C][NH1+1][C][C][O][C][C][Ring1][=Branch1]
356,PubChem7847396,CC(C)(C)c1ccc(SCC(=O)N(c2ccccc2)[C@H]2CCS(=O)(=O)C2)cc1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#C][S][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Branch2]
357,PubChem7847491,CCc1cc(C(=O)OCC(=O)Nc2cccc([N+](=O)[O-])c2)sc1C,[C][C][C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][S][C][=Ring2][Ring1][Branch1][C]
358,PubChem7847518,CCc1cc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2)sc1C,[C][C][C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][S][C][=Ring2][Ring1][Branch1][C]
359,PubChem7847529,CCc1cc(C(=O)OCC(=O)C(C#N)=C2Nc3ccccc3N2)sc1C,[C][C][C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch1][Ring1][C][#N][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][S][C][=Ring2][Ring1][#Branch1][C]
360,PubChem7847632,O=C(COc1ccccc1Br)N[C@H]1CCS(=O)(=O)C1,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1]
361,PubChem7847634,O=C(CNS(=O)(=O)c1ccc2c(c1)CCCC2)OCC(=O)N1CCOCC1,[O][=C][Branch2][Ring1][#Branch2][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][O][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1]
362,PubChem7847875,C[C@H]1CN(C(=O)COC(=O)c2ccc(-c3ccc(Cl)cc3)s2)C[C@H](C)O1,[C][C@H1][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][C][C@H1][Branch1][C][C][O][Ring2][Ring1][=Branch2]
363,PubChem7847878,C[C@](C#N)(NC(=O)CSc1c(Cl)cccc1Cl)C1CC1,[C][C@][Branch1][Ring1][C][#N][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][C][C][Ring1][Ring1]
364,PubChem7847892,COc1ccc(NC(=O)CSc2c(Cl)cccc2Cl)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][Ring1]
365,PubChem7847967,CCCOc1c(Cl)cc(/C=C/C(=O)OCc2nnc(-c3ccco3)o2)cc1OC,[C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][=Branch2][/C][=C][/C][=Branch1][C][=O][O][C][C][=N][N][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][O][Ring1][#Branch2][C][=C][Ring2][Ring1][#Branch1][O][C]
366,PubChem7847968,CC(=O)Nc1ccc(NC(=O)[C@H](C)OC(=O)CCC(C)C)cc1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][C][=C][Ring2][Ring1][Ring1]
367,PubChem7848031,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)CCC(C)C,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C]
368,PubChem7848032,COc1ccc(OC)c(-c2csc(NC(=O)COC(=O)CCC(C)C)n2)c1,[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch2][Ring1][=N][C][=C][S][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][=N][Ring1][P][=C][Ring2][Ring1][=Branch2]
369,PubChem7848033,CCCOc1c(Cl)cc(/C=C/C(=O)O[C@H]2CCOC2=O)cc1OC,[C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch1][S][/C][=C][/C][=Branch1][C][=O][O][C@H1][C][C][O][C][Ring1][Branch1][=O][C][=C][Ring2][Ring1][C][O][C]
370,PubChem7848185,COc1ccccc1C(=O)NC(=O)COC(=O)CCC(C)C,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C]
371,PubChem7848246,C[C@H](NC(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2)c1cccs1,[C][C@H1][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][C][=C][S][Ring1][Branch1]
372,PubChem7848388,Cc1ccc(C(=O)[C@H](C)OC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1,[C][C][=C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2]
373,PubChem7848460,NS(=O)(=O)c1cccc(NC(=O)COc2cc(Cl)cc(Cl)c2)c1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring2][Ring1][Ring1]
374,PubChem7848538,Cc1ccc(-c2nc(COC(=O)c3ccc4c(c3)NC(=O)CCS4)cs2)cc1,[C][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=N][C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][=C][S][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O]
375,PubChem7848576,Cc1ccc(OCCOC(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring1][S][O][C][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2]
376,PubChem7848610,CN(Cc1ccccc1)C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
377,PubChem7848628,CC(C)[C@@H](C)NC(=O)COC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,[C][C][Branch1][C][C][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
378,PubChem7848641,N#Cc1ccccc1NC(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[N][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
379,PubChem7848645,Cc1ccc(NC(=O)COC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1Cl,[C][C][=C][C][=C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2][Cl]
380,PubChem7848772,O=C(COC(=O)c1ccc2c(c1)NC(=O)CCS2)Nc1ccccc1F,[O][=C][Branch2][Ring1][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
